ID,WORD,VOCALIZED,WORD_TYPE,PLURAL,PLURAL_VOCALIZED
4323,عجب ,عجب ,اسم, عجوب, عجوب
4327,عجرة ,عجرة ,اسم, عجر, عجر
4328,عجز ,عجز ,اسم, أعجاز, أعجاز
4330,عجل ,عجل ,اسم, عجول, عجول
4331,عجلة ,عجلة ,اسم, عجل, عجل
4332,عجول ,عجول ,اسم, عجل, عجل
4339,عجي ,عجي ,اسم, عجايا, عجايا
4324,عجيب ,عجيب ,اسم, عجائب, عجائب
4335,عجين ,عجين ,اسم, عجن, عجن
4968,عجين ,عجين ,اسم, فرازق, فرازق
4336,عجينة ,عجينة ,اسم, عجن, عجن
4340,عد ,عد ,اسم, أعداد, أعداد
4342,عدة ,عدة ,اسم, عدد, عدد
4343,عدة ,عدة ,اسم, عدد, عدد
4341,عدد ,عدد ,اسم, أعداد, أعداد
4346,عدل ,عدل ,اسم, أعدال, أعدال
4347,عدل ,عدل ,اسم, أعدال, أعدال
4353,عدوة ,عدوة ,اسم, عدى, عدى
4344,عديد ,عديد ,اسم, أعداد, أعداد
4345,عديدة ,عديدة ,اسم, عدائد, عدائد
4348,عديل ,عديل ,اسم, أعدال, أعدال
4349,عديم ,عديم ,اسم, عدماء, عدماء
4354,عذاب ,عذاب ,اسم, أعذبة, أعذبة
4366,عذاة ,عذاة ,اسم, عذوات, عذوات
4357,عذار ,عذار ,اسم, عذر, عذر
4355,عذب ,عذب ,اسم, عذاب, عذاب
4356,عذبة ,عذبة ,اسم, عذب, عذب
4358,عذر ,عذر ,اسم, أعذار, أعذار
4359,عذراء ,عذراء ,اسم, عذارى, عذارى
4360,عذرة ,عذرة ,اسم, عذر, عذر
4363,عذق ,عذق ,اسم, عذاق, عذاق
4364,عذق ,عذق ,اسم, أعذاق, أعذاق
4361,عذير ,عذير ,اسم, عذر, عذر
4415,عراء ,عراء ,اسم, أعراء, أعراء
4394,عراق ,عراق ,اسم, أعرقة, أعرقة
4395,عراقة ,عراقة ,اسم, عراق, عراق
4367,عرب ,عرب ,اسم, أعرب, أعرب
4369,عرجون ,عرجون ,اسم, عراجين, عراجين
4370,عرزال ,عرزال ,اسم, عرازيل, عرازيل
4371,عرس ,عرس ,اسم, أعراس, أعراس
4372,عرس ,عرس ,اسم, بنات, بنات
4373,عرس ,عرس ,اسم, أعراس, أعراس
4375,عرش ,عرش ,اسم, عروش, عروش
4376,عرش ,عرش ,اسم, أعراش, أعراش
4379,عرصة ,عرصة ,اسم, عراص, عراص
4382,عرض ,عرض ,اسم, عروض, عروض
4383,عرض ,عرض ,اسم, أعراض, أعراض
4384,عرض ,عرض ,اسم, أعراض, أعراض
4390,عرف ,عرف ,اسم, أعراف, أعراف
4391,عرفة ,عرفة ,اسم, عرف, عرف
4396,عرق ,عرق ,اسم, عراق, عراق
4397,عرق ,عرق ,اسم, عروق, عروق
4398,عرقة ,عرقة ,اسم, عرق, عرق
4399,عرقة ,عرقة ,اسم, عرق, عرق
4401,عرقوب ,عرقوب ,اسم, عراقيب, عراقيب
4402,عركي ,عركي ,اسم, عرك, عرك
4406,عرمة ,عرمة ,اسم, عرم, عرم
4407,عرمة ,عرمة ,اسم, عرم, عرم
4408,عرمة ,عرمة ,اسم, عرم, عرم
4412,عرو ,عرو ,اسم, أعراء, أعراء
4368,عروب ,عروب ,اسم, عرب, عرب
4413,عروة ,عروة ,اسم, عرى, عرى
4385,عروض ,عروض ,اسم, أعاريض, أعاريض
4414,عري ,عري ,اسم, أعراء, أعراء
4374,عريس ,عريس ,اسم, عرسان, عرسان
4377,عريش ,عريش ,اسم, عرش, عرش
4378,عريشة ,عريشة ,اسم, عرائش, عرائش
6699,عريض ,عريض ,اسم, هجانيف, هجانيف
4386,عريضة ,عريضة ,اسم, عرائض, عرائض
4392,عريف ,عريف ,اسم, عرفاء, عرفاء
4403,عريكة ,عريكة ,اسم, عرائك, عرائك
4409,عريم ,عريم ,اسم, عرمان, عرمان
4410,عرين ,عرين ,اسم, عرن, عرن
4416,عزب ,عزب ,اسم, أعزاب, أعزاب
4425,عزة ,عزة ,اسم, عزى, عزى
4420,عزل ,عزل ,اسم, أعزال, أعزال
4421,عزلاء ,عزلاء ,اسم, عزالى, عزالى
4423,عزمة ,عزمة ,اسم, عزم, عزم
4417,عزيب ,عزيب ,اسم, أعزاب, أعزاب
4424,عزيمة ,عزيمة ,اسم, عزائم, عزائم
4429,عس ,عس ,اسم, عساس, عساس
4431,عسكر ,عسكر ,اسم, عساكر, عساكر
4433,عسل ,عسل ,اسم, أعسال, أعسال
4436,عسلاج ,عسلاج ,اسم, عساليج, عساليج
4437,عسلوج ,عسلوج ,اسم, عساليج, عساليج
4438,عسم ,عسم ,اسم, عسوم, عسوم
4426,عسيب ,عسيب ,اسم, أعسبة, أعسبة
4430,عسيف ,عسيف ,اسم, عسفاء, عسفاء
4434,عسيل ,عسيل ,اسم, عسل, عسل
4462,عصا ,عصا ,اسم, عصي, عصي
4445,عصابة ,عصابة ,اسم, عصائب, عصائب
4460,عصام ,عصام ,اسم, عصم, عصم
4446,عصبة ,عصبة ,اسم, عصب, عصب
4447,عصبة ,عصبة ,اسم, عصب, عصب
4448,عصبة ,عصبة ,اسم, عصب, عصب
4455,عصعوص ,عصعوص ,اسم, عصاعيص, عصاعيص
4456,عصفور ,عصفور ,اسم, عصافير, عصافير
4457,عصل ,عصل ,اسم, أعصال, أعصال
4449,عصيدة ,عصيدة ,اسم, عصائد, عصائد
4466,عضاض ,عضاض ,اسم, عضض, عضض
4468,عضة ,عضة ,اسم, عضون, عضون
4464,عضد ,عضد ,اسم, أعضاد, أعضاد
4465,عضد ,عضد ,اسم, أعضاد, أعضاد
4469,عضو ,عضو ,اسم, أعضاء, أعضاء
4467,عضوض ,عضوض ,اسم, عضض, عضض
4484,عطاء ,عطاء ,اسم, أعطية, أعطية
4471,عطبل ,عطبل ,اسم, عطابل, عطابل
4472,عطبول ,عطبول ,اسم, عطابيل, عطابيل
4474,عطر ,عطر ,اسم, عطور, عطور
4478,عطف ,عطف ,اسم, أعطاف, أعطاف
4480,عطل ,عطل ,اسم, أعطال, أعطال
4481,عطل ,عطل ,اسم, أعطال, أعطال
4482,عطن ,عطن ,اسم, أعطان, أعطان
4485,عطية ,عطية ,اسم, عطايا, عطايا
4488,عظم ,عظم ,اسم, أعظم, أعظم
4487,عظور ,عظور ,اسم, عظر, عظر
968,عظيم ,عظيم ,اسم, جنادل, جنادل
5033,عظيم ,عظيم ,اسم, فطاحل, فطاحل
4489,عظيمة ,عظيمة ,اسم, عظائم, عظائم
4492,عفج ,عفج ,اسم, أعفاج, أعفاج
4493,عفر ,عفر ,اسم, أعفار, أعفار
4494,عفر ,عفر ,اسم, أعفار, أعفار
4495,عفر ,عفر ,اسم, أعفار, أعفار
4497,عفريت ,عفريت ,اسم, عفاريت, عفاريت
4499,عفن ,عفن ,اسم, أعفان, أعفان
4500,عفو ,عفو ,اسم, عفاء, عفاء
4491,عفيتة ,عفيتة ,اسم, عفائت, عفائت
4498,عفيفة ,عفيفة ,اسم, عفائف, عفائف
4501,عقاب ,عقاب ,اسم, أعقب, أعقب
4536,عقاة ,عقاة ,اسم, عقا, عقا
4513,عقار ,عقار ,اسم, عقارات, عقارات
4516,عقار ,عقار ,اسم, عقاقير, عقاقير
4521,عقاص ,عقاص ,اسم, عقص, عقص
4532,عقال ,عقال ,اسم, عقل, عقل
4502,عقب ,عقب ,اسم, أعقاب, أعقاب
4503,عقب ,عقب ,اسم, أعقاب, أعقاب
4504,عقب ,عقب ,اسم, أعقاب, أعقاب
4505,عقبة ,عقبة ,اسم, عقب, عقب
4506,عقبة ,عقبة ,اسم, عقاب, عقاب
4507,عقبول ,عقبول ,اسم, عقابيل, عقابيل
4508,عقد ,عقد ,اسم, عقود, عقود
4509,عقد ,عقد ,اسم, عقود, عقود
4510,عقدة ,عقدة ,اسم, عقد, عقد
4514,عقر ,عقر ,اسم, أعقار, أعقار
4515,عقر ,عقر ,اسم, أعقار, أعقار
4520,عقرب ,عقرب ,اسم, عقارب, عقارب
4522,عقصة ,عقصة ,اسم, عقص, عقص
4523,عقصة ,عقصة ,اسم, عقص, عقص
4533,عقل ,عقل ,اسم, عقول, عقول
4537,عقوة ,عقوة ,اسم, عقاء, عقاء
4517,عقور ,عقور ,اسم, عقر, عقر
4538,عقي ,عقي ,اسم, أعقاء, أعقاء
4511,عقيدة ,عقيدة ,اسم, عقائد, عقائد
4518,عقير ,عقير ,اسم, عقرى, عقرى
4519,عقيرة ,عقيرة ,اسم, عقائر, عقائر
4524,عقيصة ,عقيصة ,اسم, عقائص, عقائص
4527,عقيق ,عقيق ,اسم, أعقة, أعقة
4528,عقيقة ,عقيقة ,اسم, عقائق, عقائق
4534,عقيلة ,عقيلة ,اسم, عقائل, عقائل
4542,عكاز ,عكاز ,اسم, عكاكيز, عكاكيز
4545,عكام ,عكام ,اسم, عكم, عكم
4543,عكة ,عكة ,اسم, عكك, عكك
4539,عكدة ,عكدة ,اسم, عكد, عكد
4540,عكدة ,عكدة ,اسم, عكد, عكد
4541,عكرة ,عكرة ,اسم, عكر, عكر
4544,عكل ,عكل ,اسم, أعكال, أعكال
4546,عكم ,عكم ,اسم, أعكام, أعكام
4547,عكوة ,عكوة ,اسم, عكا, عكا
4548,عكوة ,عكوة ,اسم, عكا, عكا
4569,عل ,عل ,اسم, علال, علال
4565,علاقة ,علاقة ,اسم, علائق, علائق
4574,علامة ,علامة ,اسم, علام, علام
4581,علانية ,علانية ,اسم, علانون, علانون
4583,علاوة ,علاوة ,اسم, علاوى, علاوى
4549,علب ,علب ,اسم, علوب, علوب
4550,علب ,علب ,اسم, علوب, علوب
4551,علباء ,علباء ,اسم, العلابي, العلابي
4552,علبة ,علبة ,اسم, علب, علب
4570,علة ,علة ,اسم, علات, علات
4554,علج ,علج ,اسم, علوج, علوج
4556,علجوم ,علجوم ,اسم, علاجيم, علاجيم
4557,علد ,علد ,اسم, أعلاد, أعلاد
4558,علط ,علط ,اسم, أعلاط, أعلاط
4559,علطة ,علطة ,اسم, علط, علط
4560,علف ,علف ,اسم, علوفة, علوفة
4566,علق ,علق ,اسم, أعلاق, أعلاق
4567,علقة ,علقة ,اسم, علق, علق
4568,علك ,علك ,اسم, علوك, علوك
4575,علم ,علم ,اسم, علوم, علوم
4576,علم ,علم ,اسم, أعلام, أعلام
4561,علوفة ,علوفة ,اسم, علف, علف
4571,علول ,علول ,اسم, علل, علل
4585,علي ,علي ,اسم, عليون, عليون
4587,علي ,علي ,اسم, علية, علية
4586,عليا ,عليا ,اسم, علي, علي
4584,علية ,علية ,اسم, علالي, علالي
4562,عليف ,عليف ,اسم, علائف, علائف
4563,عليف ,عليف ,اسم, علائف, علائف
4577,عليم ,عليم ,اسم, علماء, علماء
4618,عم ,عم ,اسم, أعمام, أعمام
4591,عماد ,عماد ,اسم, عمد, عمد
4592,عمادة ,عمادة ,اسم, عماد, عماد
4596,عمارة ,عمارة ,اسم, عمائر, عمائر
4597,عمارة ,عمارة ,اسم, عمائر, عمائر
4605,عماس ,عماس ,اسم, عمس, عمس
4617,عمامة ,عمامة ,اسم, عمائم, عمائم
4619,عمة ,عمة ,اسم, عمات, عمات
4593,عمدة ,عمدة ,اسم, عمد, عمد
4598,عمر ,عمر ,اسم, أعمار, أعمار
4599,عمر ,عمر ,اسم, عمور, عمور
4600,عمر ,عمر ,اسم, أعمار, أعمار
4601,عمر ,عمر ,اسم, عمور, عمور
4602,عمر ,عمر ,اسم, أعمار, أعمار
4603,عمرة ,عمرة ,اسم, عمر, عمر
4604,عمروس ,عمروس ,اسم, عماريس, عماريس
4608,عمق ,عمق ,اسم, أعماق, أعماق
4612,عمل ,عمل ,اسم, أعمال, أعمال
4615,عملاق ,عملاق ,اسم, عماليق, عماليق
4594,عمود ,عمود ,اسم, أعمدة, أعمدة
4606,عموس ,عموس ,اسم, عمس, عمس
4589,عميت ,عميت ,اسم, أعمتة, أعمتة
4590,عميتة ,عميتة ,اسم, عمت, عمت
4595,عميد ,عميد ,اسم, عمداء, عمداء
4607,عميس ,عميس ,اسم, عمس, عمس
4613,عميل ,عميل ,اسم, عملاء, عملاء
4620,عميم ,عميم ,اسم, عم, عم
4621,عميم ,عميم ,اسم, عمائم, عمائم
4647,عن ,عن ,اسم, أعنان, أعنان
4651,عنا ,عنا ,اسم, أعناء, أعناء
4625,عناج ,عناج ,اسم, أعنجه, أعنجه
4631,عناس ,عناس ,اسم, عنس, عنس
4636,عناق ,عناق ,اسم, أعنق, أعنق
4646,عنان ,عنان ,اسم, أعنة, أعنة
4624,عنب ,عنب ,اسم, أعناب, أعناب
4649,عنة ,عنة ,اسم, عنن, عنن
4627,عنز ,عنز ,اسم, أعنز, أعنز
4628,عنز ,عنز ,اسم, عنوز, عنوز
4629,عنزة ,عنزة ,اسم, عنز, عنز
4632,عنس ,عنس ,اسم, عناس, عناس
4633,عنصوة ,عنصوة ,اسم, عناص, عناص
4635,عنفقة ,عنفقة ,اسم, عنافق, عنافق
4637,عنق ,عنق ,اسم, أعناق, أعناق
4642,عنك ,عنك ,اسم, أعناك, أعناك
4644,عنكبوت ,عنكبوت ,اسم, عناكب, عناكب
4645,عنكبوت ,عنكبوت ,اسم, عنكبوتات, عنكبوتات
4648,عنن ,عنن ,اسم, أعنان, أعنان
4626,عنود ,عنود ,اسم, عند, عند
4643,عنيك ,عنيك ,اسم, عنك, عنك
4653,عهد ,عهد ,اسم, عهود, عهود
4654,عهدة ,عهدة ,اسم, عهاد, عهاد
4658,عهن ,عهن ,اسم, عهون, عهون
4673,عوار ,عوار ,اسم, عواوير, عواوير
4687,عوان ,عوان ,اسم, عون, عون
4663,عود ,عود ,اسم, أعواد, أعواد
4666,عوذة ,عوذة ,اسم, عوذ, عوذ
4676,عوض ,عوض ,اسم, أعواض, أعواض
4679,عوق ,عوق ,اسم, أعواق, أعواق
4680,عوق ,عوق ,اسم, أعواق, أعواق
4681,عولة ,عولة ,اسم, عول, عول
4688,عون ,عون ,اسم, أعوان, أعوان
4698,عيار ,عيار ,اسم, عيارات, عيارات
4692,عيب ,عيب ,اسم, عيوب, عيوب
4693,عيبة ,عيبة ,اسم, عيب, عيب
4317,عيثوم ,عيثوم ,اسم, عياثيم, عياثيم
4664,عيد ,عيد ,اسم, أعياد, أعياد
4696,عيدانة ,عيدانة ,اسم, عيدان, عيدان
4699,عير ,عير ,اسم, أعيار, أعيار
4702,عيساء ,عيساء ,اسم, عيس, عيس
4705,عيقة ,عيقة ,اسم, عيقات, عيقات
4682,عيل ,عيل ,اسم, عيال, عيال
4706,عيل ,عيل ,اسم, عيال, عيال
4578,عيلام ,عيلام ,اسم, عياليم, عياليم
4579,عيلم ,عيلم ,اسم, عيالم, عيالم
4707,عيمة ,عيمة ,اسم, عيم, عيم
4708,عين ,عين ,اسم, أعين, أعين
4709,عين ,عين ,اسم, أعيان, أعيان
4710,عيون ,عيون ,اسم, عين, عين
4878,غائط ,غائط ,اسم, غوط, غوط
4882,غائلة ,غائلة ,اسم, غوائل, غوائل
4887,غابة ,غابة ,اسم, غاب, غاب
4741,غادية ,غادية ,اسم, غواد, غواد
4748,غارب ,غارب ,اسم, غوارب, غوارب
4775,غارض ,غارض ,اسم, غرضان, غرضان
4783,غارم ,غارم ,اسم, غرام, غرام
4879,غاط ,غاط ,اسم, أغواط, أغواط
4818,غافصة ,غافصة ,اسم, غوافص, غوافص
4832,غال ,غال ,اسم, غلان, غلان
4870,غانية ,غانية ,اسم, غوان, غوان
4895,غاية ,غاية ,اسم, غاي, غاي
4712,غب ,غب ,اسم, أغباب, أغباب
4713,غب ,غب ,اسم, أغباب, أغباب
4714,غبب ,غبب ,اسم, أغباب, أغباب
4717,غبر ,غبر ,اسم, غبرات, غبرات
4718,غبر ,غبر ,اسم, أغبار, أغبار
4719,غبران ,غبران ,اسم, غبارين, غبارين
4720,غبط ,غبط ,اسم, غبوط, غبوط
4722,غبغب ,غبغب ,اسم, غباغب, غباغب
4723,غبقان ,غبقان ,اسم, غباقى, غباقى
4724,غبوق ,غبوق ,اسم, غبائق, غبائق
4727,غبياء ,غبياء ,اسم, غبي, غبي
4715,غبيثة ,غبيثة ,اسم, غبائث, غبائث
4721,غبيط ,غبيط ,اسم, غبط, غبط
4732,غثاء ,غثاء ,اسم, أغثاء, أغثاء
4742,غداء ,غداء ,اسم, أغدية, أغدية
4743,غداة ,غداة ,اسم, غدوات, غدوات
4740,غداف ,غداف ,اسم, غدفان, غدفان
4734,غدة ,غدة ,اسم, غدد, غدد
4733,غدد ,غدد ,اسم, غداد, غداد
4735,غدر ,غدر ,اسم, أغدار, أغدار
4736,غدرة ,غدرة ,اسم, غدر, غدر
4744,غدوة ,غدوة ,اسم, غدا, غدا
4737,غدير ,غدير ,اسم, غدر, غدر
4738,غديرة ,غديرة ,اسم, غدران, غدران
4739,غديرة ,غديرة ,اسم, غدائر, غدائر
4747,غذاء ,غذاء ,اسم, أغذية, أغذية
4745,غذمة ,غذمة ,اسم, غذم, غذم
4746,غذمة ,غذمة ,اسم, غذم, غذم
4760,غر ,غر ,اسم, غرور, غرور
4761,غر ,غر ,اسم, أغرار, أغرار
4788,غرا ,غرا ,اسم, أغراء, أغراء
4749,غراب ,غراب ,اسم, غربان, غربان
4755,غراد ,غراد ,اسم, غراد, غراد
4758,غرار ,غرار ,اسم, أغرة, أغرة
4759,غرارة ,غرارة ,اسم, غرائر, غرائر
4786,غرانق ,غرانق ,اسم, غرانق, غرانق
4750,غرب ,غرب ,اسم, غروب, غروب
4753,غربال ,غربال ,اسم, غرابيل, غرابيل
4752,غربيب ,غربيب ,اسم, غرابيب, غرابيب
4762,غرة ,غرة ,اسم, غرر, غرر
4756,غرد ,غرد ,اسم, غراد, غراد
4766,غرز ,غرز ,اسم, غروز, غروز
4770,غرس ,غرس ,اسم, غراس, غراس
4771,غرس ,غرس ,اسم, أغراس, أغراس
4776,غرض ,غرض ,اسم, غرضان, غرضان
4777,غرض ,غرض ,اسم, أغراض, أغراض
4778,غرفة ,غرفة ,اسم, غراف, غراف
4779,غرفة ,غرفة ,اسم, غرف, غرف
4782,غرلة ,غرلة ,اسم, غرل, غرل
4787,غرنوق ,غرنوق ,اسم, غرانيق, غرانيق
4751,غريب ,غريب ,اسم, غرباء, غرباء
4763,غرير ,غرير ,اسم, أغرة, أغرة
4764,غرير ,غرير ,اسم, غران, غران
4767,غريزة ,غريزة ,اسم, غرائز, غرائز
4772,غريسة ,غريسة ,اسم, غرائس, غرائس
4784,غريم ,غريم ,اسم, غرماء, غرماء
4789,غزال ,غزال ,اسم, غزلة, غزلة
4790,غزالة ,غزالة ,اسم, غزالات, غزالات
4791,غزل ,غزل ,اسم, غزول, غزول
4796,غس ,غس ,اسم, أغساس, أغساس
4797,غسل ,غسل ,اسم, أغسال, أغسال
4799,غسم ,غسم ,اسم, أغسام, أغسام
4800,غسمة ,غسمة ,اسم, غسم, غسم
4801,غسنة ,غسنة ,اسم, غسن, غسن
4802,غشاء ,غشاء ,اسم, أغشية, أغشية
4803,غصة ,غصة ,اسم, غصص, غصص
4804,غصن ,غصن ,اسم, غصون, غصون
1581,غصون ,غصون ,اسم, خراعب, خراعب
4806,غضن ,غضن ,اسم, غضون, غضون
4805,غضيض ,غضيض ,اسم, أغضاء, أغضاء
